word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
perception,ai_neutral,4,-0.00035019842,0.0008609407,-7.4040174e-05,-0.0014007937
online,ai_neutral,7,0.00028740216,0.0020067538,0.00032007403,0.002011815
interactions,ai_neutral,5,0.00051441975,0.00062933355,0.0007555579,0.0025720987
frequently,ai_neutral,11,0.0022795321,0.0028016346,0.0012411082,0.025074854
nu,ai_neutral,6,0.0013944898,0.0004365437,0.0013369846,0.008366939
ance,ai_neutral,7,0.00048213455,0.0004016025,0.00062543724,0.0033749419
cues,ai_neutral,3,0.0007037179,0.0010100811,0.0003591193,0.0021111537
crucial,ai_neutral,13,0.0007086855,0.00065457076,0.0006628692,0.009212911
genuine,ai_neutral,12,0.00022894643,0.0005238151,0.0002684298,0.0027473571
ize,ai_neutral,3,0.00015542835,0.0003342081,0.000146124,0.00046628504
its,ai_neutral,17,-0.0010047922,0.0021185821,-0.0004205183,-0.017081467
providing,ai_neutral,4,0.0005811817,0.0020967158,-5.9909187e-05,0.002324727
deep,ai_neutral,4,-0.0003244565,0.00095733424,-0.00023908392,-0.001297826
em,ai_neutral,4,0.0024882904,0.0011763034,0.001954629,0.009953162
require,ai_neutral,3,0.002070979,0.00094637956,0.002000139,0.0062129367
engagement,ai_neutral,4,-0.00020846116,0.0012015603,-0.00023545035,-0.00083384465
zing,ai_neutral,6,0.0011747761,0.0010158885,0.0008679488,0.0070486567
real,ai_neutral,4,-0.0006903629,0.0014061357,-0.0008419033,-0.0027614515
trend,ai_neutral,4,-0.00135764,0.0012027433,-0.0013650383,-0.00543056
practical,ai_neutral,5,0.00027922483,0.00037616977,0.0005018304,0.0013961241
hi,ai_neutral,3,0.0006963759,0.00041970966,0.00068471447,0.0020891277
ble,ai_neutral,3,0.0020033803,0.00052229874,0.0016828466,0.006010141
shifts,ai_neutral,5,0.0015209129,0.00057497184,0.0012517285,0.007604564
system,ai_neutral,7,0.00011697762,0.0018100631,0.00060831674,0.0008188434
outdated,ai_neutral,3,0.00078637106,0.00019354407,0.00073946925,0.0023591132
human,ai_neutral,11,0.0024072572,0.0010217855,0.0024797823,0.02647983
encouraging,ai_neutral,3,-4.8452133e-05,0.0011007489,9.007717e-05,-0.0001453564
intelligence,ai_neutral,3,-0.00032439153,0.0014413061,-0.0012283328,-0.0009731746
pursue,ai_neutral,3,0.0008487655,0.0004089807,0.00070843776,0.0025462965
we,ai_neutral,20,0.0013340762,0.0015567247,0.0010169403,0.026681524
skills,ai_neutral,9,0.0015366842,0.0008558176,0.0010342293,0.013830158
everyone,ai_neutral,3,-0.0016721123,0.00047404194,-0.001685654,-0.0050163367
