word,class,count,mean_attribution,std_attribution,median_attribution,total_attribution
beyond,ai_neutral,8,2.0344727e-05,0.00043572878,-4.4928274e-05,0.00016275782
financial,ai_neutral,10,-0.00024911886,0.0014497073,-0.00043599965,-0.0024911887
operates,ai_neutral,4,-0.00023968951,0.000820084,-0.000106703475,-0.00095875806
cultural,ai_neutral,8,-0.00035500576,0.00078904757,-4.7237663e-05,-0.002840046
capital,ai_neutral,5,-0.00074978673,0.0017687083,0.00010497641,-0.0037489338
skills,ai_neutral,3,-0.0003011132,0.00031906442,-0.00020969543,-0.0009033396
status,ai_neutral,6,-0.0006142603,0.0016923276,-0.00028795906,-0.003685562
relationships,ai_neutral,6,-0.00027595434,0.00048446227,-0.00029059508,-0.001655726
provide,ai_neutral,4,0.00033621088,0.00019161798,0.00038910995,0.0013448435
someone,ai_neutral,5,0.00025445232,0.0006170391,0.00045426167,0.0012722616
privileged,ai_neutral,3,-0.0011300436,0.00013363686,-0.0011343262,-0.003390131
only,ai_neutral,16,-0.00063699624,0.0012886869,-0.0010033568,-0.01019194
systems,ai_neutral,6,-0.00016740465,0.0016123077,-0.00060912565,-0.0010044279
work,ai_neutral,6,0.0006161025,0.0011304975,0.00089785503,0.0036966149
yet,ai_neutral,9,0.0003446625,0.00066867645,0.0003064194,0.0031019624
shaping,ai_neutral,4,-0.00040273808,0.0007325237,-8.703668e-05,-0.0016109523
addressing,ai_neutral,4,-0.001079925,0.0013388124,-0.00061080133,-0.0043197
therefore,ai_neutral,8,-0.0011576054,0.0010473581,-0.0010133827,-0.0092608435
than,ai_neutral,12,0.00019620986,0.00074698136,6.429571e-05,0.0023545183
just,ai_neutral,16,-5.3478863e-05,0.00081116223,0.00012746973,-0.0008556618
demands,ai_neutral,6,-0.0010890202,0.0021055439,-0.0007500346,-0.006534121
level,ai_neutral,6,-0.00039879477,0.00054217724,-0.00033410123,-0.0023927686
playing,ai_neutral,5,-0.001550912,0.0023479466,-0.0032053227,-0.00775456
field,ai_neutral,5,0.0009386687,0.0009645118,0.0009292803,0.0046933433
consider,ai_neutral,15,-0.00016187737,0.0009465689,-0.0003028271,-0.0024281605
built,ai_neutral,6,0.00011442316,0.0005910924,-0.000200571,0.00068653893
